Cstno,Age,Sex,Income,USE_Month,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct
710794983,41,F,Unknown,32,4745000,4705000,78
779890833,51,F,2천만원미만,36,1438300,4866000,65
779837808,53,F,2~4천만원미만,37,5182000,5012000,85
713748708,46,F,2천만원미만,37,1438300,1757000,44
709123908,43,F,2~4천만원미만,36,4287000,4874000,82
816476658,54,F,Unknown,49,1812000,2921000,44
743800833,53,F,2~4천만원미만,46,2304000,4505000,85
806415183,51,F,Unknown,46,13623000,4534000,83
794054058,50,F,2천만원미만,44,2765000,4010000,59
771907158,54,M,8천만원이상,42,3731000,4667000,88
815789883,46,F,2천만원미만,41,2485000,4728000,81
712177908,50,F,2천만원미만,36,2446000,4310000,75
711234783,44,F,2천만원미만,28,2020000,2621000,45
793379058,48,F,2천만원미만,42,2214000,5084000,82
720480183,45,F,2천만원미만,34,1811000,4882000,80
712974558,56,F,2천만원미만,43,5254000,4546000,89
717409533,36,F,2천만원미만,26,1821000,2824000,43
712200033,44,F,2천만원미만,36,3024000,4983000,78
713563383,50,F,2천만원미만,36,1930000,3862000,80
802795608,54,F,2천만원미만,48,1517000,4981000,82
787452333,39,F,2천만원미만,25,2024000,2870000,36
709520058,53,M,8천만원이상,38,19138000,2028000,43
819690933,56,M,6~8천만원미만,51,16835000,4059000,80
820694133,60,F,Unknown,55,5549000,2412000,38
711800658,42,F,2천만원미만,36,2145000,2465000,42
717722958,43,M,6~8천만원미만,36,4654000,4277000,71
712279683,44,M,4~6천만원미만,36,9114000,2740000,52
716606733,33,F,2~4천만원미만,18,3043000,4833000,85
716060358,53,F,2~4천만원미만,45,4621000,4952000,82
709158333,44,M,4~6천만원미만,28,2758000,4244000,96
721113333,54,F,2천만원미만,36,1740000,4751000,93
712620858,34,F,Unknown,36,7744000,4572000,60
712855683,50,F,2천만원미만,36,3350000,4906000,89
715463133,40,M,8천만원이상,31,34516000,3699000,64
716551533,47,F,Unknown,36,2874000,4779000,86
771220758,40,F,Unknown,27,2896000,4614000,83
709920258,41,F,2~4천만원미만,28,9294000,4531000,73
708959583,47,M,4~6천만원미만,39,9389000,3415000,84
712510833,44,M,2~4천만원미만,30,9317000,4121000,81
710840433,34,M,2~4천만원미만,20,7452000,3339000,51
712853358,39,F,2천만원미만,36,1817000,2216000,44
788502858,58,M,6~8천만원미만,51,10021000,4431000,68
721139808,42,F,2천만원미만,36,2344000,3889000,80
711375558,48,F,2~4천만원미만,34,3072000,4540000,78
713798958,38,F,2천만원미만,36,1946000,4643000,87
709362033,52,F,2천만원미만,42,1471000,2253000,48
719860308,42,F,2천만원미만,36,1438300,2418000,48
714443058,43,F,2천만원미만,28,1484000,1664000,39
716315508,37,F,2~4천만원미만,36,3233000,1339000,32
717651333,55,F,2천만원미만,43,1745000,4562000,67
798489258,59,F,Unknown,53,3709000,5557000,82
710742408,53,F,2천만원미만,43,2160000,4518000,93
812089383,41,M,6~8천만원미만,36,1438300,4426000,88
711968358,55,F,2천만원미만,44,2638000,4153000,77
794227308,56,M,6~8천만원미만,50,10214000,4493000,79
719845908,52,F,2천만원미만,36,3240000,4803000,83
716851908,58,F,2~4천만원미만,47,2038000,4784000,70
720599658,49,M,2~4천만원미만,36,1438300,5104000,75
720401658,53,F,2천만원미만,34,1438300,1985000,38
827442858,56,M,6~8천만원미만,52,8111000,3719000,69
779034708,60,F,Unknown,41,10730000,4939000,71
718806783,46,F,Unknown,36,2872000,2629000,41
714484008,49,F,2천만원미만,31,1567000,2138000,41
719176308,43,M,6~8천만원미만,32,7278000,2120000,43
769662033,45,F,2천만원미만,29,1438300,5025000,85
721020858,34,F,Unknown,20,3190000,4220000,66
714630858,36,F,2천만원미만,36,1470000,2383000,39
710838108,45,M,6~8천만원미만,36,3081000,4317000,72
712662783,43,F,Unknown,36,3793000,2577000,57
713160258,54,F,2천만원미만,44,3034000,4349000,90
778163508,37,F,Unknown,27,5245000,4938000,70
713785608,49,F,2천만원미만,40,2960000,4918000,63
779905008,54,F,2~4천만원미만,38,1779000,2660000,41
789491058,43,F,2천만원미만,34,1620000,4570000,82
793736958,49,M,8천만원이상,43,21680000,4410000,86
720961383,47,F,Unknown,36,2952000,2907000,60
714202008,53,F,2천만원미만,36,3918000,2115000,42
721479108,52,M,8천만원이상,41,12764000,3332000,64
715549158,29,F,2천만원미만,36,1438300,4769000,84
710308983,50,F,2천만원미만,39,3287000,4148000,83
710981583,44,F,2~4천만원미만,36,3891000,5131000,86
712704933,49,F,2~4천만원미만,43,4048000,2227000,41
716165508,51,M,4~6천만원미만,40,3559000,4498000,94
710630583,47,M,4~6천만원미만,39,2843000,3738000,77
709571958,58,F,2천만원미만,47,2127000,4401000,65
790115358,39,F,2천만원미만,32,4325000,4588000,77
715904433,42,F,2~4천만원미만,34,1695000,2055000,46
709078908,48,F,2천만원미만,32,2648000,4926000,89
717541308,61,F,2천만원미만,45,2602000,4838000,85
779916408,39,F,Unknown,23,1811000,4934000,70
714979383,56,M,4~6천만원미만,46,1891000,5255000,77
711691608,46,F,2천만원미만,36,2881000,2450000,49
788930358,42,F,2~4천만원미만,28,2827000,3891000,81
716351208,48,F,2천만원미만,38,4095000,4175000,77
708266883,34,F,2천만원미만,36,1666000,2312000,35
718858683,42,F,2천만원미만,36,1438300,4511000,76
771617883,54,F,2~4천만원미만,42,2205000,4904000,82
718001508,41,F,2천만원미만,29,2890000,4377000,84
708995283,50,F,Unknown,36,10417000,4871000,75
721173183,57,F,Unknown,43,2363000,4984000,85
711102858,48,F,Unknown,36,3137000,1618000,34
711722808,51,F,2천만원미만,44,1483000,2520000,40
787466808,35,F,2천만원미만,22,3009000,5329000,82
716116383,45,F,2천만원미만,36,5087000,4682000,77
713257083,46,F,2~4천만원미만,36,1925000,4343000,66
772661808,56,M,8천만원이상,46,7234000,5051000,83
713382558,57,F,2천만원미만,42,2063000,4304000,81
717596883,58,F,2~4천만원미만,39,5530000,5270000,78
712993008,58,F,2천만원미만,48,3819000,4533000,68
824763783,59,F,2천만원미만,55,2645000,4251000,76
771730758,51,F,Unknown,39,5448000,4443000,75
780265458,56,F,2천만원미만,42,3495000,4466000,85
714256758,50,M,4~6천만원미만,36,8074000,4347000,66
710292333,44,F,Unknown,36,7772000,2618000,52
712171158,42,F,2천만원미만,30,3124000,4986000,79
787339158,56,M,6~8천만원미만,50,8688000,2361000,41
788782008,49,F,2천만원미만,30,15987000,4146000,69
714848958,47,F,2천만원미만,37,15109000,2315000,43
714987633,42,M,4~6천만원미만,36,4953000,4026000,53
717684858,50,M,8천만원이상,38,22304000,5002000,60
767376483,27,F,2천만원미만,20,1893000,5176000,91
709901058,38,M,2~4천만원미만,30,2232000,4185000,80
823149483,52,F,2~4천만원미만,48,1766000,4643000,76
780073158,59,M,2천만원미만,44,3790000,4455000,85
779998083,33,M,2~4천만원미만,23,6392000,4069000,66
713144208,51,F,Unknown,42,9989000,2053000,49
771594783,56,F,Unknown,44,1438300,2264000,37
816613158,48,F,2천만원미만,43,2559000,4117000,69
770774133,53,M,6~8천만원미만,39,34516000,4826000,70
712300683,41,F,2천만원미만,32,1438300,4897000,96
714536208,50,F,2천만원미만,36,2473000,4203000,73
784880958,34,F,2~4천만원미만,28,4022000,3776000,84
713784558,59,F,2~4천만원미만,36,3510000,4833000,77
719305608,57,F,2천만원미만,36,2347000,2447000,47
720190083,56,F,2천만원미만,39,1632000,2509000,47
708323208,49,F,2천만원미만,36,1522000,2241000,36
781183233,44,F,2천만원미만,25,2085000,3805000,79
718825908,60,F,Unknown,47,3803000,4575000,78
716963283,47,F,2천만원미만,38,3165000,2751000,49
714924483,60,F,2천만원미만,46,4628000,4226000,92
779922183,52,F,2천만원미만,36,2253000,4758000,81
719449533,49,F,2~4천만원미만,38,2655000,2386000,49
712559058,54,M,6~8천만원미만,45,20882000,4765000,76
717853233,41,M,6~8천만원미만,31,3306000,4772000,76
790069233,45,F,2천만원미만,37,2052000,4289000,72
794576058,42,M,6~8천만원미만,26,8480000,4070000,76
779877858,53,F,2천만원미만,37,2081000,4428000,80
772334133,53,F,Unknown,42,4637000,4583000,86
714139308,53,M,4~6천만원미만,42,1438300,4722000,81
806634783,38,F,2천만원미만,33,3420000,4267000,75
720101658,26,F,2천만원미만,19,3416000,4614000,70
719925483,46,M,6~8천만원미만,36,2171000,4531000,88
719572833,57,F,2~4천만원미만,46,2791000,5440000,83
720729108,32,F,2천만원미만,17,4445000,5373000,87
819214233,43,F,2천만원미만,38,1530000,5138000,84
718896108,48,F,2천만원미만,36,1438300,5014000,84
713723433,52,F,2천만원미만,44,5721000,4188000,79
708514383,38,F,Unknown,29,3809000,4314000,81
716961033,48,F,2천만원미만,40,3520000,3630000,78
778819083,41,F,2~4천만원미만,33,1604000,2264000,47
714773508,54,F,2~4천만원미만,46,1632000,2532000,43
814181433,46,M,2~4천만원미만,41,3914000,4242000,64
711984633,36,F,2천만원미만,27,2328000,4373000,89
710662158,41,M,8천만원이상,34,34516000,2051000,41
711356733,45,F,2천만원미만,36,3883000,4667000,90
711456108,46,F,2~4천만원미만,39,1438300,2488000,44
780727833,51,F,2천만원미만,41,3229000,4526000,95
771471708,44,F,2천만원미만,32,3080000,5097000,77
714320358,38,F,2천만원미만,33,2569000,4126000,56
720700008,50,F,2천만원미만,36,4517000,4686000,81
713027058,46,F,2천만원미만,36,2292000,2595000,31
778228458,52,F,2천만원미만,42,2510000,4943000,70
781137783,40,M,2천만원미만,33,2420000,2478000,43
719821908,38,F,2천만원미만,16,2703000,2752000,43
720537633,44,F,2천만원미만,36,3047000,4961000,85
712378983,54,M,6~8천만원미만,47,7570000,2599000,61
763681908,34,F,2천만원미만,27,5795000,5674000,78
721164483,46,F,2~4천만원미만,34,1441000,4894000,84
715447008,50,F,2천만원미만,36,2999000,5119000,83
769676358,38,M,4~6천만원미만,32,1438300,5066000,76
710487033,44,F,2~4천만원미만,28,1438300,4445000,78
714197133,51,F,2~4천만원미만,36,4762000,2811000,52
718488783,40,M,2~4천만원미만,30,4802000,4821000,66
715663458,51,F,2천만원미만,39,2268000,5016000,88
717865008,51,F,2~4천만원미만,36,1438300,4425000,81
771400608,56,F,Unknown,44,8204000,4727000,76
708148158,39,F,Unknown,21,1827000,4207000,86
720589008,47,F,Unknown,38,4072000,4317000,83
784795083,31,F,2천만원미만,25,1984000,4794000,73
809844108,48,M,4~6천만원미만,43,8086000,4775000,78
711521958,51,F,2천만원미만,36,1588000,4660000,68
711833508,47,M,2~4천만원미만,27,1536000,4643000,89
713146683,35,F,Unknown,36,4460000,5473000,79
716968683,46,F,Unknown,38,11287000,5157000,72
716279508,48,M,6~8천만원미만,41,3430000,2639000,46
771336783,51,F,2천만원미만,38,1759000,4351000,81
717502083,41,M,8천만원이상,28,6314000,2718000,44
714843483,57,F,Unknown,48,7176000,5063000,83
709745508,58,F,2~4천만원미만,47,2295000,2140000,40
711382458,43,M,4~6천만원미만,38,1438300,2389000,49
712190358,48,F,2천만원미만,29,1843000,5199000,73
788805858,49,M,2~4천만원미만,31,2181000,4997000,89
709102458,47,M,6~8천만원미만,36,4754000,2607000,41
712533708,43,M,6~8천만원미만,36,11247000,4894000,85
720326733,55,M,8천만원이상,47,16258000,3761000,58
713605908,49,M,8천만원이상,37,34516000,3863000,69
711598533,43,M,4~6천만원미만,36,4255000,3607000,75
795855258,48,F,2천만원미만,42,1438300,5045000,82
826783233,57,F,2천만원미만,53,3029000,4750000,89
789228108,56,F,Unknown,45,9091000,4378000,86
785230083,50,M,4~6천만원미만,44,3318000,4905000,80
807946833,44,F,2천만원미만,39,1791000,2771000,36
711011508,43,F,2천만원미만,35,1620000,4387000,91
718632933,58,F,2천만원미만,46,1552000,4731000,71
717284133,53,F,2천만원미만,41,3472000,4520000,84
711701058,48,F,2천만원미만,36,10973000,4892000,94
712228458,50,M,8천만원이상,32,25645000,4302000,63
717146208,59,F,2천만원미만,51,4257000,2828000,50
719028783,42,F,2천만원미만,29,3422000,4486000,74
713274183,45,F,2천만원미만,35,4977000,4182000,85
789218433,33,F,2~4천만원미만,22,1438300,4528000,86
790139583,39,F,2천만원미만,32,1438300,4386000,64
720218658,40,F,Unknown,26,3369000,4501000,96
747074058,47,F,Unknown,40,7114000,4758000,81
719170683,38,M,6~8천만원미만,29,10972000,4401000,73
708753633,45,F,2~4천만원미만,32,1438300,4462000,77
710780883,48,F,2~4천만원미만,38,2446000,4610000,78
785237958,45,M,4~6천만원미만,39,3439000,2661000,35
711333933,56,F,2~4천만원미만,36,3005000,4586000,72
710797833,50,F,2천만원미만,30,2033000,4360000,95
720154533,53,F,2천만원미만,39,2415000,5063000,78
719123958,40,M,4~6천만원미만,27,5051000,2137000,45
780942633,49,M,Unknown,32,3519000,3552000,68
720034983,26,M,2천만원미만,13,10254000,4258000,68
717307158,48,F,2천만원미만,36,1853000,5331000,79
708876183,51,M,4~6천만원미만,43,28673000,3722000,69
712660308,44,F,2천만원미만,36,1895000,2472000,40
715958583,56,F,2천만원미만,43,2041000,3588000,63
771546708,46,F,2천만원미만,34,1438300,5013000,81
711252258,54,F,2천만원미만,36,1572000,4148000,54
772585008,48,F,Unknown,38,3187000,5111000,90
751143858,59,F,Unknown,52,7427000,4636000,91
708824958,50,F,2천만원미만,42,1460000,4265000,63
819612933,52,M,6~8천만원미만,47,25410000,5472000,70
712804383,56,F,2천만원미만,38,2143000,4684000,82
790149483,42,M,2~4천만원미만,35,8566000,4195000,89
712121508,43,M,4~6천만원미만,30,1438300,5200000,89
778853358,59,F,2천만원미만,40,3297000,4783000,91
716512383,39,F,2천만원미만,36,2816000,4817000,87
823548858,53,F,Unknown,49,10533000,2585000,48
712144158,53,F,2천만원미만,48,2370000,2164000,45
824560758,35,F,2천만원미만,31,1678000,2475000,61
757710783,36,F,2천만원미만,29,1493000,2516000,63
713081583,51,F,2천만원미만,32,2350000,4647000,86
710481333,50,F,2천만원미만,36,2690000,2272000,57
721060083,42,F,Unknown,27,7226000,4653000,71
713759583,54,F,2천만원미만,36,3173000,4883000,71
717547383,43,F,2천만원미만,32,2890000,4233000,77
711683358,46,F,2천만원미만,41,3313000,2135000,44
710044308,40,F,2~4천만원미만,27,2625000,2480000,47
713101383,44,F,2~4천만원미만,36,1834000,5402000,87
757685733,43,F,2천만원미만,36,3226000,5066000,75
717823383,56,M,4~6천만원미만,47,3426000,4268000,81
796029483,49,F,2천만원미만,43,2174000,3890000,78
710099358,60,F,2~4천만원미만,36,3959000,4935000,92
713872008,49,F,2천만원미만,42,2215000,4656000,72
788802483,47,F,2천만원미만,29,2814000,4766000,87
817988433,56,M,4~6천만원미만,51,6941000,4097000,78
823554783,44,F,Unknown,40,3269000,5022000,85
710643183,42,F,2천만원미만,23,3172000,4163000,83
779859558,54,F,2천만원미만,38,2452000,2398000,29
798238008,36,F,2천만원미만,30,5070000,4644000,85
811974483,56,M,2~4천만원미만,51,1466000,5110000,86
778471758,52,F,2천만원미만,37,2427000,4663000,85
718513233,59,M,8천만원이상,48,17999000,4740000,78
718147233,44,F,2~4천만원미만,31,4553000,4999000,95
713700258,55,F,Unknown,42,2953000,4644000,79
780670083,39,F,2~4천만원미만,28,4363000,2596000,48
711438033,57,F,2천만원미만,45,1894000,5750000,73
712253058,48,F,2천만원미만,40,2097000,4189000,83
713519508,47,M,4~6천만원미만,36,1983000,5065000,80
789992733,50,F,2천만원미만,42,2210000,4937000,75
710110683,52,M,4~6천만원미만,36,7879000,4844000,83
720260433,46,F,2~4천만원미만,34,3336000,5577000,95
714148758,34,F,2천만원미만,27,1726000,5228000,68
715522233,45,F,2천만원미만,27,2917000,4878000,92
712790358,39,F,Unknown,30,3023000,2219000,44
714943233,49,M,2~4천만원미만,31,1915000,3911000,80
789579033,43,M,2~4천만원미만,36,4878000,5021000,84
708952758,41,F,2천만원미만,35,2066000,4887000,76
721374033,53,F,2~4천만원미만,39,2164000,4341000,69
808891983,42,F,2천만원미만,37,6250000,4042000,60
794516508,43,F,2천만원미만,24,1484000,4838000,81
714032883,45,M,2~4천만원미만,36,4718000,4598000,80
778722033,44,F,2천만원미만,28,2275000,5626000,77
823578483,44,F,2천만원미만,40,1438300,4429000,78
715148658,51,F,2천만원미만,43,3683000,4684000,86
709669533,38,F,2천만원미만,30,2722000,4488000,88
787467858,43,M,6~8천만원미만,30,34516000,4081000,54
708671733,48,M,4~6천만원미만,36,2072000,4091000,71
709790058,53,M,8천만원이상,40,6383000,4985000,87
712714008,39,F,2~4천만원미만,28,2725000,4714000,81
715191258,47,F,Unknown,41,2675000,4138000,64
757722708,42,M,4~6천만원미만,35,1438300,4246000,83
718086783,50,M,8천만원이상,36,13478000,4738000,56
815253708,46,F,2천만원미만,41,2841000,4144000,73
715083633,33,F,2천만원미만,23,1830000,5271000,76
792098883,37,M,8천만원이상,31,2360000,3696000,82
711873858,43,M,4~6천만원미만,35,3717000,4667000,91
713931258,56,F,2천만원미만,45,1438300,1988000,42
787591008,42,M,4~6천만원미만,34,2289000,4955000,83
801518958,56,F,Unknown,50,5338000,4139000,69
713068833,44,F,2천만원미만,32,1438300,4687000,85
710566533,40,M,4~6천만원미만,27,2276000,4159000,67
789151983,43,F,2~4천만원미만,31,4091000,5244000,87
766673433,45,M,6~8천만원미만,38,3798000,4512000,80
807589908,47,F,2천만원미만,42,1778000,4189000,80
708190158,38,F,2천만원미만,26,2920000,2750000,41
784895358,49,F,2천만원미만,43,1938000,2870000,49
710090133,62,F,2천만원미만,51,4049000,3908000,80
799242033,45,M,6~8천만원미만,39,1438300,4598000,86
719377383,40,M,4~6천만원미만,28,10880000,4957000,90
710371683,51,M,4~6천만원미만,36,3451000,4097000,67
719926683,41,M,4~6천만원미만,33,20749000,4754000,77
793597833,49,F,2천만원미만,43,2481000,4466000,69
713739708,61,M,4~6천만원미만,53,2415000,4479000,71
709389558,33,F,2천만원미만,36,1438300,4641000,85
811907583,45,F,Unknown,40,7600000,4240000,67
709087983,35,F,2천만원미만,27,1438300,5020000,94
712774908,41,F,2천만원미만,29,2601000,5111000,83
820639908,48,F,Unknown,44,2625000,4378000,81
713497983,49,M,4~6천만원미만,36,5578000,3459000,53
713489358,52,F,2천만원미만,40,3698000,3763000,82
711381183,51,F,2~4천만원미만,36,1438300,4485000,85
